"row ID","City","Year","Month","MaxTempAvg","MaxTempMax","MinTempMean","MinTempMin","SnowMean_in_CM","SunHourMean","WindGustKmphMean","CloudcoverMean","HumidityMean","PercipMean","TempMean","Mean(windspeedKmph)","PowerPlanName","Col0","NumberOfOutages"
"Row114_Row39_Row364","Grevenbroich",2018,"October",16.645161290322577,26,9.64516129032258,3,0,8.806451612903226,17.935483870967747,41.64516129032257,70.70967741935486,0.1806451612903226,16.645161290322577,11.87096774193548,"Neurath",364,38
"Row115_Row39_Row365","Grevenbroich",2018,"September",21.03333333333333,30,12.633333333333333,6,0,10.336666666666666,14.200000000000001,31.96666666666667,63.39999999999999,0.4266666666666665,21.03333333333333,10.033333333333333,"Neurath",365,35
"Row117_Row52_Row505","Hamm",2018,"April",18.000000000000007,27,9.433333333333332,1,0,10.65333333333333,16.5,39.266666666666666,69.00000000000001,0.13000000000000003,18.000000000000007,11.000000000000004,"Westfalen",505,4
"Row118_Row52_Row494","Hamm",2018,"August",24.935483870967744,35,15.774193548387096,9,0,12.296774193548387,14.709677419354838,31.967741935483872,62.258064516129025,0.07741935483870968,24.935483870967744,10.225806451612906,"Westfalen",494,6
"Row119_Row52_Row495","Hamm",2018,"December",6.741935483870967,12,3.645161290322581,-2,0.003225806451612903,3.2870967741935497,23.16129032258064,71.83870967741936,82.32258064516127,0.35806451612903234,6.741935483870967,14.709677419354842,"Westfalen",495,5
"Row120_Row52_Row496","Hamm",2018,"February",2.1071428571428568,6,-2.25,-9,0.007142857142857142,8.542857142857141,18.642857142857142,39.24999999999999,68.82142857142858,0.021428571428571425,2.1071428571428568,12.678571428571427,"Westfalen",496,5
"Row121_Row52_Row497","Hamm",2018,"January",6.774193548387098,12,3.1290322580645156,0,0.038709677419354833,4,24.838709677419363,70.03225806451616,83.67741935483869,0.16129032258064516,6.774193548387098,16.03225806451613,"Westfalen",497,3
"Row122_Row52_Row498","Hamm",2018,"July",26.129032258064527,33,15.580645161290324,10,0,15.806451612903222,12.096774193548383,21.032258064516135,62.25806451612901,0.15806451612903227,26.129032258064527,8.25806451612903,"Westfalen",498,4
"Row123_Row52_Row499","Hamm",2018,"June",21.633333333333336,29,13.433333333333332,8,0,15.253333333333332,13.633333333333335,45.29999999999998,75.20000000000002,0.19999999999999998,21.633333333333336,9.699999999999998,"Westfalen",499,6
"Row124_Row52_Row501","Hamm",2018,"March",7.741935483870967,15,0.935483870967742,-9,0.012903225806451611,9.33225806451613,19.258064516129036,53.83870967741937,71.80645161290325,0.17419354838709675,7.741935483870967,13.2258064516129,"Westfalen",501,5
"Row125_Row52_Row500","Hamm",2018,"May",21.387096774193548,28,11.645161290322584,6,0,15.277419354838706,15.51612903225806,27.838709677419352,70.12903225806448,0.29999999999999993,21.387096774193548,10.354838709677422,"Westfalen",500,3
"Row126_Row52_Row502","Hamm",2018,"November",9.6,18,4.666666666666668,-1,0,6.383333333333331,18.766666666666662,45.13333333333334,79.06666666666666,0.07333333333333332,9.6,11.533333333333333,"Westfalen",502,17
"Row127_Row52_Row503","Hamm",2018,"October",16.03225806451612,26,9.064516129032262,1,0,8.990322580645158,18.258064516129025,40.16129032258065,73.74193548387098,0.022580645161290325,16.03225806451612,11.709677419354838,"Westfalen",503,3
"Row128_Row52_Row504","Hamm",2018,"September",20.300000000000004,29,12.166666666666666,6,0,10.479999999999997,15.133333333333336,30.833333333333332,65.66666666666669,0.06666666666666668,20.300000000000004,10.166666666666663,"Westfalen",504,9
"Row131_Row26_Row234","Hamm-Uentrop",2018,"August",23.999999999999993,33,14.096774193548393,7,0,11.803225806451614,14.774193548387098,30.67741935483871,70.38709677419357,0.8419354838709674,23.999999999999993,9.7741935483871,"KW Hamm-Uentrop",234,2
"Row132_Row26_Row235","Hamm-Uentrop",2018,"December",5.709677419354838,12,1.9999999999999991,-4,0.0967741935483871,3.3000000000000007,21.677419354838708,71.6129032258064,86.32258064516128,2.041935483870967,5.709677419354838,14.032258064516128,"KW Hamm-Uentrop",235,2
"Row133_Row26_Row236","Hamm-Uentrop",2018,"February",1.357142857142857,5,-3.428571428571428,-10,0.2678571428571428,8.492857142857142,19.60714285714285,44.428571428571445,74.35714285714285,0.4321428571428571,1.357142857142857,13.607142857142863,"KW Hamm-Uentrop",236,1
"Row135_Row26_Row237","Hamm-Uentrop",2018,"July",24.806451612903235,31,14.806451612903224,10,0,15.635483870967741,13.064516129032256,22.322580645161292,71.16129032258064,1.2193548387096778,24.806451612903235,8.29032258064516,"KW Hamm-Uentrop",237,3
"Row137_Row26_Row239","Hamm-Uentrop",2018,"March",6.580645161290324,11,0.4516129032258065,-7,0.18709677419354834,7.958064516129031,19.451612903225804,68.38709677419355,82.38709677419355,1.2741935483870965,6.580645161290324,13.19354838709677,"KW Hamm-Uentrop",239,2
"Row138_Row26_Row238","Hamm-Uentrop",2018,"May",19.645161290322573,25,10,3,0,14.696774193548386,15.709677419354842,30.93548387096774,78.96774193548387,2.0677419354838706,19.645161290322573,10.193548387096774,"KW Hamm-Uentrop",238,4
"Row139_Row26_Row240","Hamm-Uentrop",2018,"November",8.133333333333331,16,3.0333333333333337,-2,0.033333333333333326,6.1533333333333315,18.13333333333334,57.43333333333333,86.83333333333334,1.0366666666666666,8.133333333333331,11.300000000000002,"KW Hamm-Uentrop",240,5
"Row140_Row26_Row241","Hamm-Uentrop",2018,"October",15.225806451612907,23,7.290322580645159,1,0,9.216129032258065,17.225806451612897,36.61290322580645,79.90322580645164,0.29032258064516137,15.225806451612907,10.967741935483874,"KW Hamm-Uentrop",241,3
"Row141_Row26_Row242","Hamm-Uentrop",2018,"September",19.83333333333333,26,9.966666666666667,4,0,10.459999999999999,14.333333333333334,27.93333333333333,71.60000000000001,0.8366666666666667,19.83333333333333,9.199999999999998,"KW Hamm-Uentrop",242,4
"Row143_Row33_Row312","Knapsack",2018,"April",18.26666666666667,27,9.16666666666667,2,0,10.286666666666662,14.399999999999997,39.56666666666667,67.33333333333333,0.65,18.26666666666667,10.06666666666667,"Knapsack 2",312,1
"Row145_Row32_Row296","Knapsack",2018,"December",7.032258064516126,13,3.5483870967741944,-2,0.035483870967741936,3.65483870967742,18.51612903225806,68.03225806451614,81.00000000000001,0.9612903225806448,7.032258064516126,12.09677419354839,"Knapsack 1",296,2
"Row145_Row33_Row305","Knapsack",2018,"December",7.032258064516126,13,3.5483870967741944,-2,0.035483870967741936,3.65483870967742,18.51612903225806,68.03225806451614,81.00000000000001,0.9612903225806448,7.032258064516126,12.09677419354839,"Knapsack 2",305,2
"Row146_Row32_Row297","Knapsack",2018,"February",2.5714285714285707,6,-2.3928571428571423,-9,0.06785714285714287,8.37142857142857,15.107142857142856,37.53571428571428,67.49999999999999,0.2214285714285715,2.5714285714285707,11.10714285714286,"Knapsack 1",297,7
"Row146_Row33_Row306","Knapsack",2018,"February",2.5714285714285707,6,-2.3928571428571423,-9,0.06785714285714287,8.37142857142857,15.107142857142856,37.53571428571428,67.49999999999999,0.2214285714285715,2.5714285714285707,11.10714285714286,"Knapsack 2",306,3
"Row147_Row32_Row298","Knapsack",2018,"January",7.225806451612903,12,3.709677419354838,0,0.012903225806451611,4.212903225806451,20.548387096774185,72.45161290322584,82.87096774193549,0.6225806451612905,7.225806451612903,13.677419354838708,"Knapsack 1",298,1
"Row148_Row33_Row307","Knapsack",2018,"July",27.16129032258064,34,16.741935483870964,11,0,15.893548387096775,10.225806451612904,20.48387096774194,56.161290322580655,0.4774193548387098,27.16129032258064,7.483870967741938,"Knapsack 2",307,2
"Row149_Row32_Row299","Knapsack",2018,"June",22.499999999999996,29,13.899999999999997,8,0,15.18,11.76666666666667,43.400000000000006,70.16666666666667,0.4366666666666665,22.499999999999996,8.76666666666667,"Knapsack 1",299,1
"Row149_Row33_Row308","Knapsack",2018,"June",22.499999999999996,29,13.899999999999997,8,0,15.18,11.76666666666667,43.400000000000006,70.16666666666667,0.4366666666666665,22.499999999999996,8.76666666666667,"Knapsack 2",308,5
"Row150_Row32_Row301","Knapsack",2018,"March",8.2258064516129,14,1.483870967741935,-7,0.06774193548387096,8.896774193548389,16.419354838709673,57.870967741935495,73.29032258064518,0.8677419354838709,8.2258064516129,11.64516129032258,"Knapsack 1",301,10
"Row150_Row33_Row309","Knapsack",2018,"March",8.2258064516129,14,1.483870967741935,-7,0.06774193548387096,8.896774193548389,16.419354838709673,57.870967741935495,73.29032258064518,0.8677419354838709,8.2258064516129,11.64516129032258,"Knapsack 2",309,3
"Row151_Row32_Row300","Knapsack",2018,"May",22,29,11.903225806451614,5,0,14.912903225806453,11.87096774193548,30.741935483870968,65.87096774193547,1.0838709677419354,22,8.677419354838712,"Knapsack 1",300,2
"Row152_Row32_Row302","Knapsack",2018,"November",9.533333333333331,17,4.7333333333333325,0,0,6.4866666666666655,15.999999999999996,45.56666666666666,78.99999999999999,0.6633333333333334,9.533333333333331,10.633333333333335,"Knapsack 1",302,6
